,tweet_id,user,text,retweets,favorites,created_at,location,hashtags
128,1258533653002416128,MilesResearch,"Has #Australia been misslead by ABC-promoted false data from overseas? Italian Leader Slams 'False #COVID-19 Numbers: 25K Did Not Die, it's a way to Impose a Dictatorship' - YouTube ",7,13,2020-05-07 23:06:19+00:00,,#Australia #COVID
129,1258533570479521793,AndrewScheer,Trudeau slipped up in QP. He said it was highly unlikely a company would be approved for COVID-19 testing abroad before being approved here. What about Markham's BTNX who were approved in the US and Europe? The backlog MUST be cleared so more Canadians can be tested. ,368,1042,2020-05-07 23:06:00+00:00,,
130,1258533488401113088,LHSCabinFever,Best photo of the day!!! Abe is also practicing covid safety! ,5,33,2020-05-07 23:05:40+00:00,,
131,1258533067167326209,dccc,Speaker Pelosi is fighting to increase SNAP benefits and help put food on the table for millions of American families reeling from the COVID-19 pandemic. RT to thank @TeamPelosi for always putting #FamiliesFirst &gt;&gt;,1139,1544,2020-05-07 23:04:00+00:00,,#FamiliesFirst
132,1258532937143742465,juliananxietyy,"this is how covid fucked us up, lol i really miss human touch pic.twitter.com/FIKFiyqkg0",0,23,2020-05-07 23:03:29+00:00,,
133,1258532352872964096,AustinBill13,Thank you COVID for the Jerry Lee Lewis hair. Epic. ,0,4,2020-05-07 23:01:09+00:00,,
134,1258532262544433152,alysonprince1,In CoVid times it takes away..but as a team we find a way... ,0,2,2020-05-07 23:00:48+00:00,,
135,1258532258689900544,scorfano,And another day of covid! ,0,11,2020-05-07 23:00:47+00:00,,
136,1258532148664909825,Logic_Triumphs,"The United States has 4.25% of the world population The United States has 33.16% of the Covid-19 cases Testing should have started in January when the ""borders were closed"" to China Donald Trump's response has been TERRIBLE If you or someone you know is sick, you now know why",257,705,2020-05-07 23:00:21+00:00,,
137,1258532100493303811,bhohenadel,Shopping in the time of COVID ,0,5,2020-05-07 23:00:09+00:00,,
138,1258532075642122240,CovidData2,New COVID-19 Data at 2020-05-07 07:00:01 pm EDT #Coronavirus #COVID19,0,0,2020-05-07 23:00:03+00:00,,#Coronavirus #COVID19
139,1258532012928860160,AlexMarkPT_UIHC,"Our 1st #covid on #ecmo. Intubated, pregnant, and walking. This is ECMO day 9, first mobilized day 5. Early mobility through teamwork. @icurehab #ICURehab (video shared w/ consent).",1464,5663,2020-05-07 22:59:48+00:00,,#covid #ecmo #ICURehab
140,1258531893722537984,Hayat1meryem,The secret to Turkey's success during the COVID-19 pantelic - BY MELİH ALTINOK @melihaltinok,9,41,2020-05-07 22:59:20+00:00,,
141,1258531531154321408,mkraju,"New: As Trump boasts about US testing, many Rs say far more is needed. “We ought to step it up,"" Shelby said “We just really want to ramp up testing,” Ernst said “There are still shortfalls,” Capito said “We need to be at that point,” Lankford said",171,408,2020-05-07 22:57:54+00:00,,
142,1258530780285775872,PatFromm,Sativa strains with high CBD content appear to provide some resistance to the virus. #CannabisNews #CannabisMedicinal #legalizeit #COVID ,37,87,2020-05-07 22:54:55+00:00,,#CannabisNews #CannabisMedicinal #legalizeit #COVID
143,1258530165027598336,hanamkim,"Since my last tweet about COVID-19 not being the flu seemed to leave some to still question facts. Here is another perspective. In WA state in last 24 hrs, 21 more people confirmed dead due to COVID-19. That’s compared to the 24 flu related deaths in March and April #Q13FOX",10,41,2020-05-07 22:52:28+00:00,,#Q13FOX
144,1258530164637437952,SaadDurrani01,"According to US health officials, the US Govt is misrepresenting the world about the number of deaths from the #Covid_19 and is all doing drama. The US Govt actually include the number of people also who die from various diseases on a daily basis in the US, in Covid_19's..1 ",63,50,2020-05-07 22:52:28+00:00,,#Covid_19
145,1258529908654931971,TheWantedEmcees,If a COVID-19 vaccine came out tomorrow would you get it and why/why not? Please no fighting. Just curious where everyone is at. ,85,39,2020-05-07 22:51:27+00:00,,
146,1258529759815806976,gemcarey,"If you need this: This week I wrote zero words I published zero papers I thought of zero papers I could write I read zero papers I did: look after friends, family, colleagues and staff, contribute to covid response, share my research with the community #covid",8,164,2020-05-07 22:50:51+00:00,,#covid
147,1258529689280208896,jackylean2,Grandpa’s passing due to Covid-19 https://www.gofundme.com/f/grandpas-passing-due-to-covid19?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=p_cp+share-sheet Anything helps Que descansé en eterna felizidad Fer ,7,7,2020-05-07 22:50:34+00:00,,
148,1258529646351507457,RepAdamSchiff,"Someone close to the President tested positive for COVID-19, so Trump was tested. This is why it’s vital to observe good practices like social distancing and masks. The virus is no respecter of persons. Anyone can get it. We need test and trace for all — not just the president. ",2412,9183,2020-05-07 22:50:24+00:00,,
149,1258529292159381504,GovParsonMO,"For Missourians to feel safe going forward, we must be able to develop a COVID-19 vaccine. We are proud the @pfizer facility right here in Chesterfield, Missouri, is helping lead the charge as an initial manufacturing center for COVID-19 vaccine production. #ScienceWillWin",23,101,2020-05-07 22:49:00+00:00,,#ScienceWillWin
150,1258529119995748352,Adetschner1,COVID family game night @the Detschner's. Family fun playing Watch Ya Mouth ,0,7,2020-05-07 22:48:19+00:00,,
151,1258529054669459456,MrDaveyWilliams,"George Eustace MP Isle of Wight experiment site for the Covid App. Q. If the App tells you to isolate, is that just for you or should your family as well? A. Errr? #Newsnight",2,9,2020-05-07 22:48:03+00:00,,#Newsnight
152,1258528373078286336,NewcrestMining,Newcrest is proud to announce our A$1 million contribution to support #COVID-19 vaccine research with @UQ_News as part of our Community Support Fund contributions.,7,31,2020-05-07 22:45:21+00:00,,#COVID
153,1258528300009271296,AnimeNewsNet,#Interest Bandai Namco Group's SEEDS Makes Face Shields For Hospitals Combating COVID-19 ,12,27,2020-05-07 22:45:03+00:00,,#Interest
154,1258527851810222081,MRobertsQLD,I just wish we could use hypocrisy as a power source because we would be able to power humanity for a million years on this letter alone. Millionaire celebrities want to end consumerism. Link,203,569,2020-05-07 22:43:16+00:00,,
155,1258527615838633985,CoachSmithCHS,COVID-19 Can’t Stop his 8th Grade Grad Year ,0,4,2020-05-07 22:42:20+00:00,,
156,1258527553720971264,elliott1301,"My nannan has dementia and is in a care home full time. She’s gone almost a full week since being tested positive for COVID-19, and we haven’t seen her in months. I’m fully shitting myself, but please spare a thought for my absolute hero if you can. #coronavirusuk #Covid_19 pic.twitter.com/0lU7VSvrkY",5,72,2020-05-07 22:42:05+00:00,,#coronavirusuk #Covid_19
157,1258527300540182531,JoeBiden,"Every step of the way, President Trump has ignored the experts, downplayed the threat COVID-19 posed, and misled the American people — and we’re all paying the price every single day. I promise you, I will do the opposite. ",6232,23168,2020-05-07 22:41:05+00:00,,
158,1258527103047196672,AChanchanta,Covid-19 in Nigeria is a Scam @malanmudi @Autan_Babanta @Abdvl_lvwvl @najibyunu @arafatrogo,2,3,2020-05-07 22:40:18+00:00,,
159,1258527915307753472,Franklin_Graham,It was great to be able to visit with and thank our @SamaritansPurse team in NYC today as we are wrapping up our COVID-19 response there. I’m so grateful for their skill and dedication as they faithfully treated New Yorkers in Jesus’ Name. ,327,2228,2020-05-07 22:43:31+00:00,,
160,1258527032276774913,EpochTimes,“We believe that there is clear and convincing evidence of benefit both pre-exposure and post-exposure.” Officials from the Association of American Physicians and Surgeons say #Hydroxychloroquine has helped over 90% of #Coronavirus patients improve.,379,661,2020-05-07 22:40:01+00:00,,#Hydroxychloroquine #Coronavirus
161,1258526753183592449,Wakeup38894268,"Applying herd immunity, Sweden's not doing bad at all, compared to e.g. Belgium with a strict confinement policy. Number of Covid-19 deads/million in comparison: Sweden: 301; Belgium: 726.",1,19,2020-05-07 22:38:54+00:00,,
162,1258526058451619841,ChannelNewsAsia,"COVID-19: Trump, Pence test negative after White House staff infected https://cna.asia/3bfrYk2",10,7,2020-05-07 22:36:09+00:00,,
163,1258525984657006594,AboloreFuad,183 in Lagos Covid 19 league has finished They should start covid 20 #Covid_19,2,8,2020-05-07 22:35:51+00:00,,#Covid_19
164,1258525498205810688,fabuloushannahh,me: terrified of covid &amp; the entire country being on lockdown also me: terrified of life going back to normal &amp; being around people again,527,4134,2020-05-07 22:33:55+00:00,,
165,1258525297042833408,johncardillo,"If Hillary had won, you'd never even know what COVID-19 is.",15784,54196,2020-05-07 22:33:07+00:00,,
166,1258524850617868288,DukePedsUro, Quick break in your timelines for a #COVID #PSA from your local friendly urologists #ProtectYourselves #AndOthers #UroHumor,5,32,2020-05-07 22:31:21+00:00,,#COVID #PSA #ProtectYourselves #AndOthers #UroHumor
167,1258524762369736704,rashadrobinson,"What remains unclear to me is why Black people are being blamed for our high #COVID19 infection rate when decades of income inequality and redlining created food deserts in our neighborhoods are sitting right there, guilty.",58,121,2020-05-07 22:31:00+00:00,,#COVID19
168,1258524569968586753,tleehumphrey,"This didn’t age well, nor has much of what Tam, Hajdu & Trudeau told Canadians to do in March and early April. #Covid_19",165,379,2020-05-07 22:30:14+00:00,,#Covid_19
169,1258524457351577600,majidbashirshah,AIIMS Director situation of COVID_19 in India for next Two months. #june_july,0,3,2020-05-07 22:29:47+00:00,,#june_july
170,1258524124873285633,JGBPOV,I’ve been sick everyday since Valentines Day I’ve never been this sick for this long in my entire life! I haven’t left my Apt. since February except to see my Dr &amp; he can’t find COVID testing for me anywhere ,35,54,2020-05-07 22:28:28+00:00,,
171,1258523903837605890,EmilyRHaines,when graduation is cancelled b/c #Covid_19 but ur mom still wants you to feel celebrated #TotalMomMove #MothersDay #phdchat,3,78,2020-05-07 22:27:35+00:00,,#Covid_19 #TotalMomMove #MothersDay #MothersDay #phdchat
172,1258523788074876928,SenAlexander,"On this #NationalDayofPrayer, we should remember the teachings of Jesus, which includes loving your neighbor. And right now that means staying six feet away from them to stop the spread of COVID-19. ",13,102,2020-05-07 22:27:07+00:00,,#NationalDayofPrayer
173,1258523537330933761,LokmanKaradag1,"Kim Jong Un congratulates Chinese leader Xi Jinping on #COVID19 “success” ""Verbal message"" comes as Beijing says it has COVID-19 under control, Pyongyang denies having any infections at all ",16,15,2020-05-07 22:26:08+00:00,,#COVID19
174,1258523526937448449,SaintAnosike,183 in Lagos... Very soon we would be treating Covid-19 like Malaria Fear not!!! ,80,673,2020-05-07 22:26:05+00:00,,
175,1258523406691000322,MalwareJake,"The US military now considers a COVID-19 diagnosis PERMANENTLY disqualifying. While this has been branded ""just the flu"" and ""only impacts the elderly/vulnerable"" clearly the military knows something the rest of us don't. 1/ https://www.militarytimes.com/news/your-military/2020/05/06/coronavirus-survivors-banned-from-joining-the-military/",403,693,2020-05-07 22:25:37+00:00,,
176,1258523106336837632,wsphouser_,#EducatingLiberals reposted- #Covid_19 pic.twitter.com/k30gpqcJ5C,1,3,2020-05-07 22:24:25+00:00,,#EducatingLiberals #Covid_19
177,1258523080114069509,delbigtree,Should ⁦@realDonaldTrump⁩ HIRE ⁦@billmaher⁩ for NEW HEAD OF CORONAVIRUS TASK FORCE? #FireFauci #BeBrave #Covid #TheHighWire,956,2358,2020-05-07 22:24:19+00:00,,#FireFauci #BeBrave #Covid #TheHighWire
178,1258522993795321856,wdunlap,WOW! Appears Lockdown was unnecessary overreaction! Most new COVID-19 hospitalizations are people staying home &amp; not going outside much -coronavirus effects older people similarly to annual flu. 45 Million American families are now suffering financially! ,33,82,2020-05-07 22:23:58+00:00,,
179,1258523984020160512,hoeyaknow1,Red pill #PlandemicDocumentary #plannedemic #covid #QAnon2020,14,17,2020-05-07 22:27:54+00:00,,#PlandemicDocumentary #plannedemic #covid #QAnon2020
180,1258523171008983040,NovartisScience,Q: “How can we make a difference?” A: “Give people a challenge where they feel they can make a difference – and then stay out of the way.”,7,15,2020-05-07 22:24:40+00:00,,
181,1258522977487908870,beezdomworld,Mood...... #Covid_19 #καραντινα_τελος #livetonight #καραντίνα #κορωνοιος #coronavirus #COVIDー19,6,14,2020-05-07 22:23:54+00:00,,#Covid_19 #livetonight #coronavirus #COVID
182,1258522951508357120,SirItyzer,When your parents think the COVID virus is fake and when you try to tell them otherwise they say you've been brainwashed by leftist propaganda ,0,13,2020-05-07 22:23:48+00:00,,
183,1258522341463580672,MitchJolly,The first ever 2020 Covid Cup in Cul-de-sac Jolly. pic.twitter.com/bz9cFghVVY,0,6,2020-05-07 22:21:23+00:00,,
184,1258522272748302336,ABC7,Children's Hospital LA reporting 3 cases of mysterious immune syndrome in kids linked to COVID-19 similar to Kawasaki Disease ,121,151,2020-05-07 22:21:06+00:00,,
185,1258522067604918272,DrDenaGrayson," In an observational study of 1,446 #COVID19 patients, #hydroxychloroquine treatment was NOT associated with either a greatly lowered or an increased risk of intubation or death. Bottom line: NO BENEFIT seen. Randomized, placebo-controlled study needed.",130,298,2020-05-07 22:20:17+00:00,,#COVID19 #hydroxychloroquine
186,1258521708077572096,YMarieCarter,COVID-19 parties are being held in Walla Walla to spread the virus and build immunity as the number of cases in the county grows. ,3,4,2020-05-07 22:18:52+00:00,,
187,1258521654520504320,jesse_malin,"Rest In Peace Jimmy Glenn, the owner of one of my favorites place in NYC, Jimmy's Corner. This awful COVID is taking too many great humans. He was kind and generous, I will miss him very much. ",11,77,2020-05-07 22:18:39+00:00,,
188,1258521192018743296,bibigimmisin,“COVID-19 symptoms includes-lack of taste” Me thinking of my taste in men.... ,1,6,2020-05-07 22:16:49+00:00,,
